Point1,Point2,X1,Y1,X2,Y2
NAT-11,26113,,,337950.433612538,5028341.2705024
NAT-2,26115,,,337746.885041777,5028322.8141258
NAT-6,26115,,,337746.885041777,5028322.8141258
NAT-7,26115,,,337746.885041777,5028322.8141258
NAT-9,26115,,,337746.885041777,5028322.8141258
NAT-10,26115,,,337746.885041777,5028322.8141258
NAT-11,26115,,,337746.885041777,5028322.8141258
NAT-2,26119,,,338538.425425809,5027042.04770781
NAT-6,26119,,,338538.425425809,5027042.04770781
NAT-7,26119,,,338538.425425809,5027042.04770781
NAT-9,26119,,,338538.425425809,5027042.04770781
NAT-10,26119,,,338538.425425809,5027042.04770781
NAT-11,26119,,,338538.425425809,5027042.04770781
NAT-2,26121,,,338971.241314824,5027061.8745719
NAT-6,26121,,,338971.241314824,5027061.8745719
NAT-7,26121,,,338971.241314824,5027061.8745719
NAT-9,26121,,,338971.241314824,5027061.8745719
NAT-10,26121,,,338971.241314824,5027061.8745719
NAT-11,26121,,,338971.241314824,5027061.8745719
NAT-11,26124,,,340152.121266667,5027122.23613333
NAT-2,26140,,,337798.464082777,5026450.70321606
NAT-6,26140,,,337798.464082777,5026450.70321606
NAT-7,26140,,,337798.464082777,5026450.70321606
NAT-9,26140,,,337798.464082777,5026450.70321606
NAT-10,26140,,,337798.464082777,5026450.70321606
NAT-11,26140,,,337798.464082777,5026450.70321606
SWF-1221,26158,341406.731597883,5023127.75891249,342778.215418995,5023246.72054724
SWF-1221,26160,341406.731597883,5023127.75891249,339971.721214549,5023311.30922846
SWF-1221,26161,341406.731597883,5023127.75891249,342692.967108414,5023352.69663659
SWF-1621,26164,373231.347809471,5023056.94940913,375135.9755,5023385.07846667
SWF-1914,26191,387185.069872237,5037170.43847948,387626.890318669,5037755.87509381
SWF-1914,26192,387185.069872237,5037170.43847948,386646.824170528,5037744.00398415
NAT-2,26206,,,339579.973786078,5027446.04509206
NAT-7,26206,,,339579.973786078,5027446.04509206
NAT-9,26206,,,339579.973786078,5027446.04509206
NAT-11,26206,,,339579.973786078,5027446.04509206
NAT-7,26209,,,340211.93543025,5027485.85877365
NAT-11,26209,,,340211.93543025,5027485.85877365
NAT-2,26215,,,338259.261956215,5027177.95513403
NAT-6,26215,,,338259.261956215,5027177.95513403
NAT-7,26215,,,338259.261956215,5027177.95513403
NAT-9,26215,,,338259.261956215,5027177.95513403
NAT-10,26215,,,338259.261956215,5027177.95513403
NAT-11,26215,,,338259.261956215,5027177.95513403
NAT-2,26216,,,339442.640377865,5027156.85553154
NAT-7,26216,,,339442.640377865,5027156.85553154
NAT-9,26216,,,339442.640377865,5027156.85553154
NAT-10,26216,,,339442.640377865,5027156.85553154
NAT-11,26216,,,339442.640377865,5027156.85553154
NAT-2,26217,,,338217.832925897,5027196.43986042
NAT-6,26217,,,338217.832925897,5027196.43986042
NAT-7,26217,,,338217.832925897,5027196.43986042
NAT-9,26217,,,338217.832925897,5027196.43986042
NAT-10,26217,,,338217.832925897,5027196.43986042
NAT-11,26217,,,338217.832925897,5027196.43986042
NAT-2,26218,,,339201.393730586,5027191.61814987
NAT-6,26218,,,339201.393730586,5027191.61814987
NAT-7,26218,,,339201.393730586,5027191.61814987
NAT-9,26218,,,339201.393730586,5027191.61814987
NAT-10,26218,,,339201.393730586,5027191.61814987
NAT-11,26218,,,339201.393730586,5027191.61814987
NAT-2,26220,,,338314.974459618,5028681.74333223
NAT-6,26220,,,338314.974459618,5028681.74333223
NAT-7,26220,,,338314.974459618,5028681.74333223
NAT-9,26220,,,338314.974459618,5028681.74333223
NAT-10,26220,,,338314.974459618,5028681.74333223
NAT-11,26220,,,338314.974459618,5028681.74333223
NAT-2,26221,,,338667.312059769,5027524.30241666
NAT-6,26221,,,338667.312059769,5027524.30241666
NAT-7,26221,,,338667.312059769,5027524.30241666
NAT-9,26221,,,338667.312059769,5027524.30241666
NAT-10,26221,,,338667.312059769,5027524.30241666
NAT-11,26221,,,338667.312059769,5027524.30241666
NAT-2,26223,,,338525.589266667,5027567.11013333
NAT-6,26223,,,338525.589266667,5027567.11013333
NAT-7,26223,,,338525.589266667,5027567.11013333
NAT-9,26223,,,338525.589266667,5027567.11013333
NAT-10,26223,,,338525.589266667,5027567.11013333
NAT-11,26223,,,338525.589266667,5027567.11013333
NAT-2,26229,,,339528.971999111,5027601.89262519
NAT-7,26229,,,339528.971999111,5027601.89262519
NAT-9,26229,,,339528.971999111,5027601.89262519
NAT-10,26229,,,339528.971999111,5027601.89262519
NAT-11,26229,,,339528.971999111,5027601.89262519
NAT-2,26231,,,339479.49153582,5027539.41616905
NAT-7,26231,,,339479.49153582,5027539.41616905
NAT-9,26231,,,339479.49153582,5027539.41616905
NAT-10,26231,,,339479.49153582,5027539.41616905
NAT-11,26231,,,339479.49153582,5027539.41616905
NAT-2,26232,,,337700.879494891,5027616.75272508
NAT-6,26232,,,337700.879494891,5027616.75272508
NAT-7,26232,,,337700.879494891,5027616.75272508
NAT-9,26232,,,337700.879494891,5027616.75272508
NAT-10,26232,,,337700.879494891,5027616.75272508
NAT-11,26232,,,337700.879494891,5027616.75272508
SWF-1914,26260,387185.069872237,5037170.43847948,387545.627693359,5037814.40724307
NAT-3,26319,,,356399.817422372,4991520.8139249
NAT-3,26320,,,354861.178800469,4991516.90798976
NAT-3,26321,,,356372.825233333,4991536.6162
NAT-3,26330,,,354982.470084504,4991594.06781584
NAT-3,26409,,,354936.698482229,4991725.90378197
NAT-3,26410,,,354669.730566901,4991682.14186733
NAT-3,26417,,,355724.230767658,4991719.28996531
NAT-3,26423,,,355832.089317062,4991786.42069142
NAT-3,26562,,,356155.197711147,4988235.25937326
NAT-3,26569,,,356143.681703688,4988284.59499117
NAT-3,26574,,,356137.433837169,4988341.61319103
NAT-3,26576,,,356250.074263956,4988351.90546461
NAT-3,26639,,,354094.635320003,4988478.86194446
NAT-3,26645,,,353973.346591488,4988575.34976357
NAT-3,26646,,,356112.926208651,4988554.05353221
NAT-3,26650,,,355252.3228,4988686.43546667
NAT-3,26653,,,354041.897155615,4988682.39403474
NAT-3,26657,,,355311.629794686,4988703.25158222
NAT-3,26659,,,356379.136402312,4989461.218676
NAT-3,26734,,,356558.783606704,4988529.83972852
NAT-3,26738,,,353993.434606648,4988824.93630536
NAT-3,26740,,,355120.234186558,4988850.7475301
NAT-3,26744,,,355389.192280868,4988880.54118391
NAT-3,26745,,,353646.066237878,4988873.70793019
NAT-3,26747,,,356257.863058879,4988819.68148472
NAT-3,26781,,,354938.235138591,4988906.55900789
NAT-3,26784,,,354933.6928,4989043.62093333
NAT-3,26786,,,355963.878802964,4989017.6560908
NAT-3,26790,,,355173.726369013,4989078.20789094
NAT-3,26793,,,356163.028662756,4989118.59644851
NAT-3,26794,,,354944.053532542,4989105.30226517
NAT-3,26795,,,355039.161266667,4989140.80306667
NAT-3,26827,,,355942.010523608,4991156.0310594
NAT-3,26919,,,356276.897433333,4989234.52156667
NAT-3,26920,,,353541.207236284,4989206.3605061
NAT-3,26923,,,355336.360352115,4989286.85269771
NAT-3,26924,,,355143.024963867,4989198.92362602
NAT-3,26925,,,353869.725848523,4989229.12145029
NAT-3,26928,,,356313.735690423,4989323.78894224
NAT-3,26929,,,355199.10890171,4989345.41468443
NAT-3,26932,,,355749.263077691,4989404.00178298
NAT-3,26933,,,354187.463880465,4989409.33008317
NAT-3,27001,,,354060.72129835,4989426.54518734
NAT-3,27002,,,354076.679401492,4989560.29656131
NAT-3,27004,,,356211.923830163,4989585.74833104
NAT-3,27012,,,355703.887092058,4989731.1323015
NAT-3,27101,,,357139.4922,4989924.06696667
NAT-3,27109,,,356816.987548605,4989998.52240987
NAT-3,27111,,,356515.878459849,4990056.36536534
NAT-3,27112,,,356097.695842165,4989824.52898863
NAT-3,27116,,,354575.06854859,4990092.56728689
NAT-10,27202,,,335704.426489035,5028333.19873964
NAT-10,27204,,,335754.0672,5028440.7445
NAT-3,27221,,,353567.359166667,4989469.9539
NAT-3,27294,,,353763.307074818,4990366.54519477
NAT-3,27297,,,356456.0271,4990422.05296667
NAT-3,27305,,,356456.186221444,4990461.644788
NAT-3,27377,,,353606.388347416,4990740.07300021
NAT-3,27378,,,354730.995504327,4990522.33600531
NAT-3,27384,,,354658.440102769,4990577.65664164
NAT-3,27386,,,353719.784562872,4990581.46939807
NAT-3,27387,,,356528.142045238,4990590.3467252
NAT-3,27389,,,356504.777733333,4990628.26573333
NAT-3,27392,,,356495.4643,4990651.85683333
NAT-3,27395,,,357143.11295773,4990682.57552099
NAT-3,27396,,,356416.266581892,4990700.3123052
NAT-3,27399,,,356352.162550842,4990737.02208281
NAT-3,27466,,,356422.786293728,4990876.55412274
NAT-3,27467,,,356078.140602685,4990902.87163233
NAT-3,27471,,,356289.577974331,4990939.9846967
NAT-3,27473,,,356996.860901246,4990961.41723881
NAT-3,27474,,,356194.83010226,4991011.72792283
NAT-3,27476,,,354059.851955698,4990823.51933116
NAT-3,27477,,,356126.476575802,4991039.59717782
NAT-3,27479,,,356949.915915158,4991059.59744411
NAT-3,27485,,,356897.240536618,4991071.35003236
NAT-7,27575,,,337721.987979656,5029773.04230236
NAT-3,27578,,,355584.148122517,4991365.00280522
NAT-3,27650,,,356508.266593626,4991359.97966551
NAT-3,27651,,,356167.125347037,4991361.20827628
NAT-3,27655,,,354021.419279773,4991188.10623164
NAT-3,27657,,,355785.378818052,4991352.42846604
NAT-3,27662,,,355539.422789764,4991432.73068071
NAT-3,27663,,,356295.569697791,4991419.62752241
SWF-1808,27699,375576.215820846,5010519.53521363,376278.114640792,5009635.99160139
SWF-1809,27699,375628.191623315,5010576.79681635,376278.114640792,5009635.99160139
SWF-1808,27763,375576.215820846,5010519.53521363,376512.456957642,5009834.94787745
SWF-1809,27763,375628.191623315,5010576.79681635,376512.456957642,5009834.94787745
SWF-1808,27766,375576.215820846,5010519.53521363,373803.75010805,5009839.45562119
SWF-1809,27766,375628.191623315,5010576.79681635,373803.75010805,5009839.45562119
NAT-3,27904,,,356181.818551255,4991756.90032572
NAT-3,27915,,,355251.3023,4991927.50476667
SWF-1802,27918,375777.532330408,5014557.25790541,377606.061433796,5014592.57317337
SWF-1808,28035,375576.215820846,5010519.53521363,375151.533272541,5008685.70868862
SWF-1809,28035,375628.191623315,5010576.79681635,375151.533272541,5008685.70868862
SWF-1808,28037,375576.215820846,5010519.53521363,374786.299306587,5008821.35324626
SWF-1809,28037,375628.191623315,5010576.79681635,374786.299306587,5008821.35324626
SWF-1310,28072,348435.742331743,5014655.29181007,346929.162633334,5015318.84403333
TIM-2,28072,,,346929.162633334,5015318.84403333
SWF-1311,28072,348591.415239137,5014838.62241878,346929.162633334,5015318.84403333
SWF-1802,28073,375777.532330408,5014557.25790541,376515.650925218,5012911.8363243
SWF-1312,28136,349409.529477995,5013212.92964156,349224.211562216,5012592.44470969
SWF-1310,28143,348435.742331743,5014655.29181007,348956.004703966,5015416.8016343
TIM-2,28143,,,348956.004703966,5015416.8016343
SWF-1311,28143,348591.415239137,5014838.62241878,348956.004703966,5015416.8016343
SWF-1320,28143,350743.942441377,5015037.25262821,348956.004703966,5015416.8016343
SWF-1310,28147,348435.742331743,5014655.29181007,348223.518817191,5015441.77113797
TIM-2,28147,,,348223.518817191,5015441.77113797
SWF-1311,28147,348591.415239137,5014838.62241878,348223.518817191,5015441.77113797
SWF-1802,28149,375777.532330408,5014557.25790541,376193.641870454,5014833.95477578
SWF-1802,28215,375777.532330408,5014557.25790541,375268.537437664,5015433.41476843
SWF-1310,28217,348435.742331743,5014655.29181007,348392.525066667,5015608.4652
TIM-2,28217,,,348392.525066667,5015608.4652
SWF-1311,28217,348591.415239137,5014838.62241878,348392.525066667,5015608.4652
SWF-1802,28218,375777.532330408,5014557.25790541,374321.094897176,5015622.01852093
SWF-1808,28322,375576.215820846,5010519.53521363,374936.950972835,5008847.20550473
SWF-1809,28322,375628.191623315,5010576.79681635,374936.950972835,5008847.20550473
SWF-1808,28323,375576.215820846,5010519.53521363,374700.19988631,5008796.07034644
NAT-3,28417,,,355633.19685556,4989052.37433716
NAT-3,28418,,,355297.634366695,4989136.19332889
NAT-3,28482,,,354239.723933641,4989161.03474721
NAT-3,28483,,,356085.383556532,4989195.13023212
NAT-3,28487,,,354483.033242328,4990163.81661109
NAT-3,28488,,,354702.486113809,4990131.17813743
NAT-3,28497,,,353726.020431039,4990212.15062877
NAT-3,28500,,,355967.553907304,4990228.36661625
SWF-1134,28625,360681.983013408,5020000.49276395,360061.74692912,5018432.56598152
SWF-1439,28625,360442.252602021,5017305.57203595,360061.74692912,5018432.56598152
NAT-3,28830,,,356827.774566667,4991268.1883
NAT-3,28831,,,355843.639242713,4991264.31129405
NAT-3,28833,,,356126.011453372,4991252.86162445
NAT-3,28835,,,355467.55574435,4991267.29034686
NAT-3,28837,,,356517.947760908,4991313.84961022
SWF-1228,28939,349066.788361716,5022696.74379202,347682.952927203,5021850.33310569
NAT-1,28939,,,347682.952927203,5021850.33310569
SWF-1228,28941,349066.788361716,5022696.74379202,347602.734559149,5021848.4704105
NAT-1,28941,,,347602.734559149,5021848.4704105
SWF-1228,28942,349066.788361716,5022696.74379202,347303.553927802,5021843.81998868
NAT-1,28942,,,347303.553927802,5021843.81998868
NAT-1,28946,,,347045.204391047,5021900.42053867
SWF-1228,28947,349066.788361716,5022696.74379202,347548.93382651,5021877.40904269
NAT-1,28947,,,347548.93382651,5021877.40904269
SWF-1228,28949,349066.788361716,5022696.74379202,348820.296916999,5021872.75212775
NAT-1,28949,,,348820.296916999,5021872.75212775
SWF-1808,28956,375576.215820846,5010519.53521363,375990.401080225,5009719.57346227
SWF-1809,28956,375628.191623315,5010576.79681635,375990.401080225,5009719.57346227
SWF-1310,28967,348435.742331743,5014655.29181007,349173.388302554,5014822.58384884
TIM-2,28967,,,349173.388302554,5014822.58384884
SWF-1311,28967,348591.415239137,5014838.62241878,349173.388302554,5014822.58384884
SWF-1312,28967,349409.529477995,5013212.92964156,349173.388302554,5014822.58384884
SWF-1314,28967,350897.473348669,5014427.14439923,349173.388302554,5014822.58384884
SWF-1320,28967,350743.942441377,5015037.25262821,349173.388302554,5014822.58384884
SWF-1802,28968,375777.532330408,5014557.25790541,374309.423367172,5014788.51608173
SWF-1802,28973,375777.532330408,5014557.25790541,375650.296642564,5014826.60541895
SWF-1310,28983,348435.742331743,5014655.29181007,347613.40911916,5014646.90270748
TIM-2,28983,,,347613.40911916,5014646.90270748
SWF-1311,28983,348591.415239137,5014838.62241878,347613.40911916,5014646.90270748
SWF-1802,28984,375777.532330408,5014557.25790541,375182.296179732,5014786.92252998
SWF-1802,28988,375777.532330408,5014557.25790541,376582.576786225,5014071.45716166
SWF-1221,29001,341406.731597883,5023127.75891249,343147.978685651,5023620.90424233
SWF-1221,29011,341406.731597883,5023127.75891249,343130.048179716,5023663.34632128
SWF-1808,29024,375576.215820846,5010519.53521363,375140.755851382,5011811.94237374
SWF-1809,29024,375628.191623315,5010576.79681635,375140.755851382,5011811.94237374
NAT-2,29049,,,338210.780203636,5025782.40929144
NAT-6,29049,,,338210.780203636,5025782.40929144
NAT-9,29049,,,338210.780203636,5025782.40929144
NAT-11,29049,,,338210.780203636,5025782.40929144
SWF-1808,29053,375576.215820846,5010519.53521363,374960.094180298,5009892.94467353
SWF-1809,29053,375628.191623315,5010576.79681635,374960.094180298,5009892.94467353
SWF-1808,29057,375576.215820846,5010519.53521363,376731.635028967,5009797.85211285
SWF-1809,29057,375628.191623315,5010576.79681635,376731.635028967,5009797.85211285
SWF-1808,29060,375576.215820846,5010519.53521363,375067.30349264,5011964.13097626
SWF-1809,29060,375628.191623315,5010576.79681635,375067.30349264,5011964.13097626
SWF-1312,29066,349409.529477995,5013212.92964156,348304.387107762,5012122.79788959
SWF-1802,29069,375777.532330408,5014557.25790541,375315.6109,5014925.11016667
SWF-1802,29087,375777.532330408,5014557.25790541,375208.567502259,5014989.93518865
SWF-1802,29090,375777.532330408,5014557.25790541,374138.454209634,5015002.99602577
SWF-1802,29091,375777.532330408,5014557.25790541,374998.485879533,5015053.80020857
TIM-2,29108,,,346481.180556921,5015124.75888957
SWF-1207,29127,349758.002494547,5019065.37041954,349317.049424776,5019144.1908554
SWF-1208,29127,349953.910503852,5018864.50641,349317.049424776,5019144.1908554
SWF-1209,29127,349211.369268583,5019187.08442532,349317.049424776,5019144.1908554
SWF-1253,29127,349221.790069078,5017815.78826019,349317.049424776,5019144.1908554
SWF-1316,29127,350370.871223657,5017808.40845983,349317.049424776,5019144.1908554
SWF-1127,29136,365215.388828733,5021495.89233498,365574.045000252,5019535.97392608
SWF-1205,29137,352738.526636114,5020215.27907415,354177.019246902,5019559.48729228
SWF-1312,29144,349409.529477995,5013212.92964156,348073.996267389,5011745.71522648
SWF-1808,29148,375576.215820846,5010519.53521363,374978.042654844,5010129.76584953
SWF-1809,29148,375628.191623315,5010576.79681635,374978.042654844,5010129.76584953
SWF-1221,29168,341406.731597883,5023127.75891249,340138.612786912,5024687.49239307
SWF-1207,29181,349758.002494547,5019065.37041954,349435.703526087,5019054.62057181
SWF-1208,29181,349953.910503852,5018864.50641,349435.703526087,5019054.62057181
SWF-1209,29181,349211.369268583,5019187.08442532,349435.703526087,5019054.62057181
SWF-1253,29181,349221.790069078,5017815.78826019,349435.703526087,5019054.62057181
SWF-1316,29181,350370.871223657,5017808.40845983,349435.703526087,5019054.62057181
SWF-1310,29185,348435.742331743,5014655.29181007,348758.519594488,5015130.27484573
TIM-2,29185,,,348758.519594488,5015130.27484573
SWF-1311,29185,348591.415239137,5014838.62241878,348758.519594488,5015130.27484573
SWF-1312,29185,349409.529477995,5013212.92964156,348758.519594488,5015130.27484573
SWF-1310,29186,348435.742331743,5014655.29181007,348915.788857659,5015319.64685416
TIM-2,29186,,,348915.788857659,5015319.64685416
SWF-1311,29186,348591.415239137,5014838.62241878,348915.788857659,5015319.64685416
SWF-1320,29186,350743.942441377,5015037.25262821,348915.788857659,5015319.64685416
SWF-1310,29189,348435.742331743,5014655.29181007,347122.241481007,5015252.19636092
TIM-2,29189,,,347122.241481007,5015252.19636092
SWF-1311,29189,348591.415239137,5014838.62241878,347122.241481007,5015252.19636092
SWF-1808,29197,375576.215820846,5010519.53521363,374803.286950711,5010158.44754338
SWF-1809,29197,375628.191623315,5010576.79681635,374803.286950711,5010158.44754338
SWF-1205,29207,352738.526636114,5020215.27907415,354390.864309925,5019287.76624042
SWF-1808,29214,375576.215820846,5010519.53521363,375905.583201269,5010173.7613117
SWF-1809,29214,375628.191623315,5010576.79681635,375905.583201269,5010173.7613117
SWF-1808,29216,375576.215820846,5010519.53521363,375104.844195481,5012261.42762828
SWF-1809,29216,375628.191623315,5010576.79681635,375104.844195481,5012261.42762828
SWF-1312,29217,349409.529477995,5013212.92964156,349329.680558322,5012344.17010455
SWF-1312,29222,349409.529477995,5013212.92964156,347888.746322074,5012302.17136077
SWF-1808,29226,375576.215820846,5010519.53521363,374501.092529431,5009696.95934883
SWF-1809,29226,375628.191623315,5010576.79681635,374501.092529431,5009696.95934883
SWF-1808,29228,375576.215820846,5010519.53521363,376187.976176326,5010232.74896838
SWF-1809,29228,375628.191623315,5010576.79681635,376187.976176326,5010232.74896838
SWF-1221,29234,341406.731597883,5023127.75891249,340832.944539925,5024685.03355205
SWF-1221,29239,341406.731597883,5023127.75891249,341078.836261348,5024824.28136792
