OBJECTID,X,Y,geometry
28528,381406.0638,5007327.486,381406.063762533|5007327.48619075
28529,379544.0262,5007375.34,379544.026231216|5007375.33999653
28530,384835.8107,5004431.112,384835.810681846|5004431.11240785
28531,363891.9638,5006649.473,363891.963751369|5006649.47343668
28532,366108.5247,5006744.67,366108.524671103|5006744.66992319
28533,367599.8358,5006704.928,367599.835831417|5006704.92763842
28534,385510.1384,5006746.736,385510.138423343|5006746.73574656
28535,358942.8627,4997716.421,358942.862721127|4997716.42145461
28536,352791.6081,4997785.626,352791.608091796|4997785.62573337
28537,380246.6713,4997802.282,380246.671295965|4997802.28166955
28538,380481.4949,4997829.861,380481.494901009|4997829.86118572
28539,389008.0501,5007461.267,389008.0501|5007461.26703333
28540,344450.8492,5007111.291,344450.84919424|5007111.29099328
28541,383746.176,5007440.436,383746.175960249|5007440.43553719
28542,379584.9162,5007418.867,379584.916226965|5007418.86729262
28543,374014.9803,5007473.416,374014.980251021|5007473.41589593
28544,349439.6353,5007464.552,349439.635331025|5007464.55177536
28545,373635.4039,5007475.057,373635.403934169|5007475.05687787
28546,337446.5561,5007460.295,337446.556129422|5007460.29450887
28547,337049.8768,5007511.661,337049.876752969|5007511.66138817
28548,369561.6672,5007496.098,369561.667152859|5007496.09825349
28549,352949.7355,5007482.576,352949.735466354|5007482.57644628
28550,388436.9177,5006435.55,388436.917651796|5006435.55046846
28551,372159.904,5006752.163,372159.903958028|5006752.16344874
28552,379593.9204,4997958.786,379593.920364483|4997958.78638499
28553,380002.0259,4997986.809,380002.025897296|4997986.80895721
28554,353680.8811,4997983.78,353680.881080807|4997983.78033809
28555,370276.5824,4997928.483,370276.582432078|4997928.48313687
28556,379020.233,4997992.12,379020.23304745|4997992.12018146
28557,353251.2483,4998022.059,353251.248271908|4998022.0586771
28558,380270.6275,4997997.188,380270.627505974|4997997.18846999
28559,352642.6577,5001044.318,352642.657686253|5001044.31759353
28560,350372.7505,5001287.787,350372.75049908|5001287.78725679
28561,344846.1223,4998587.519,344846.122333333|4998587.51893333
28562,379674.923,4998603.651,379674.923033334|4998603.65146667
28563,360261.8804,4998504.413,360261.880401164|4998504.41288901
28564,380155.9096,4998609.096,380155.90960755|4998609.09571894
28565,370508.3002,4998619.747,370508.300171909|4998619.74723941
28566,371818.4613,4998313.374,371818.461263936|4998313.37448887
28567,355648.8039,4998501.47,355648.803906161|4998501.47046321
28568,345070.2947,4998623.942,345070.294730741|4998623.94204997
28569,345245.9926,4998548.205,345245.992615429|4998548.20510136
28570,354696.9751,4998038.096,354696.975079063|4998038.09558995
28571,379146.183,4998039.579,379146.182971535|4998039.57894732
28572,349726.8899,4998107.033,349726.889871286|4998107.03305408
28573,344511.4414,5001513.146,344511.44142063|5001513.14574309
28574,372244.3146,5001605.73,372244.314633333|5001605.73
28575,384967.1252,5001561.115,384967.125180313|5001561.11469585
28576,353121.6147,5001521.732,353121.614656655|5001521.73245827
28577,360504.249,5001617.55,360504.248986977|5001617.54985734
28578,345034.7296,5004131.145,345034.729568616|5004131.14516059
28579,341275.6048,5004317.013,341275.604833334|5004317.01303333
28580,377456.8446,5004278.906,377456.844630347|5004278.90619829
28581,384450.2364,5002360.989,384450.236411654|5002360.98934554
28582,376191.0723,5002419.404,376191.072323553|5002419.40401096
28583,342651.3162,5002475.574,342651.316206859|5002475.57399698
28584,341260.9347,5002569.791,341260.934666667|5002569.79136667
28585,364989.3239,5002565.385,364989.323877826|5002565.38490096
28586,349755.1461,5002569.022,349755.146090823|5002569.02227154
28587,366188.2196,5002266.046,366188.219610602|5002266.04550245
28588,376399.566,5002560.936,376399.566009398|5002560.93588257
28589,349900.5188,5002573.645,349900.518800292|5002573.64495766
28590,343788.7087,5002578.141,343788.708696035|5002578.14101828
28591,376687.2405,5001521.893,376687.240471147|5001521.89326034
28592,384483.6734,5004451.989,384483.673433333|5004451.98906667
28593,340301.4546,5004437.226,340301.454609183|5004437.22558205
28594,378959.8093,5004314.841,378959.809293941|5004314.84143119
28595,340073.3502,5004474.435,340073.3502|5004474.4346
28596,340047.2414,5004477.062,340047.241366667|5004477.0617
28597,372547.1955,5004315.302,372547.195467546|5004315.30169302
28598,377327.2905,5004476.013,377327.290533696|5004476.01307515
28599,352643.5367,5004429.395,352643.536741247|5004429.39511693
28600,384026.7294,5004481.997,384026.729392791|5004481.99746665
28601,351939.3994,5004503.887,351939.399388086|5004503.88662548
28602,380243.9494,5006765.282,380243.949350977|5006765.28231421
28603,365829.2111,5006646.697,365829.211112745|5006646.6967492
28604,347224.389,5006608.302,347224.38899291|5006608.30249018
28605,374942.5947,5006808.373,374942.594680013|5006808.37346297
28606,360820.6036,5004850.876,360820.603593237|5004850.87593791
28607,360547.9609,5005015.729,360547.960942025|5005015.7292077
28608,344784.7456,5004958.937,344784.745615598|5004958.93651116
28609,378443.6509,5004667.364,378443.65093181|5004667.36364946
28610,346592.1212,5005052.516,346592.121206435|5005052.51627604
28611,373524.6126,5005001.821,373524.612636343|5005001.82080391
28612,360513.898,5006264.689,360513.898006816|5006264.68877771
28613,371581.6194,5006853.905,371581.61942764|5006853.90453313
28614,341011.2284,5006882.527,341011.228353299|5006882.52678927
28615,341676.0802,5006802.264,341676.080196362|5006802.26368513
28616,366062.687,5006863.039,366062.687031937|5006863.03871249
28617,385472.913,5006882.613,385472.912977832|5006882.61253161
28618,346799.1052,5006905.154,346799.105196709|5006905.15364059
28619,385597.0517,5006914.317,385597.05173259|5006914.31730255
28620,346625.7224,5006953.652,346625.722392046|5006953.65231227
28621,372480.9807,4997901.013,372480.980683503|4997901.01268353
28622,380573.239,4997842.713,380573.239011262|4997842.71334449
28623,340928.2447,5018390.649,340928.244686353|5018390.6494904
28624,383772.5838,5018151.52,383772.583765439|5018151.5198927
28625,360061.7469,5018432.566,360061.74692912|5018432.56598152
28626,333688.3193,5018543.389,333688.319266667|5018543.3889
28627,333744.9501,5018529.687,333744.950072125|5018529.68670433
28628,374291.1701,5007040.584,374291.170069609|5007040.58363277
28629,382948.7265,5007059.897,382948.726464921|5007059.89720126
28630,379427.6122,5006950.846,379427.612170268|5006950.84592082
28631,360411.2017,4998136.948,360411.201733333|4998136.94813333
28632,372116.0949,4997867.836,372116.094915068|4997867.83619123
28633,354602.2779,4998133.853,354602.277943879|4998133.85339327
28634,372057.7041,4998096.789,372057.704122786|4998096.78916036
28635,347383.1734,4998149.508,347383.173406977|4998149.50833962
28636,353211.7268,4998132.851,353211.726772655|4998132.85055103
28637,358797.9452,4998023.047,358797.945161128|4998023.046618
28638,380193.2558,4998113.593,380193.255833406|4998113.59265482
28639,350458.4823,5001574.338,350458.482291616|5001574.33767117
28640,360537.6088,5001647.638,360537.608789709|5001647.6380766
28641,360454.2048,5001665.199,360454.204773038|5001665.19910502
28642,349313.1394,5007424.773,349313.139435784|5007424.77250887
28643,337478.7922,5007588.733,337478.792229729|5007588.73295425
28644,353407.965,5006880.214,353407.965027136|5006880.21372999
28645,384886.4321,5000908.411,384886.432084437|5000908.41060494
28646,355039.8471,4998230.546,355039.847052512|4998230.54593806
28647,378570.4953,4998238.784,378570.495262009|4998238.7843707
28648,379931.5966,4998251.918,379931.5966|4998251.9176
28649,379725.2209,4998251.325,379725.220884872|4998251.32513216
28650,342247.3867,5001671.2,342247.386661342|5001671.19960742
28651,371058.9774,5001721.517,371058.977360781|5001721.51717435
28652,342344.8473,5001720.846,342344.847256314|5001720.84562707
28653,370983.5237,5001743.211,370983.523660146|5001743.21098776
28654,385114.5261,5001746.19,385114.526145283|5001746.18983255
28655,372061.0339,5001815.841,372061.0339|5001815.84123333
28656,350611.5955,5001810.278,350611.595528412|5001810.27809895
28657,385904.4883,5001831.175,385904.488313947|5001831.17523641
28658,377228.0423,5001844.632,377228.042306956|5001844.63223929
28659,360756.0423,5001638.498,360756.04234888|5001638.49755026
28660,372135.6719,5001863.672,372135.671895642|5001863.67192193
28661,340026.5241,5004377.787,340026.524092088|5004377.78667301
28662,384123.2254,5004535.605,384123.225433333|5004535.6047
28663,384314.369,5004482.357,384314.369023047|5004482.35673316
28664,340089.9859,5004553.325,340089.9859|5004553.3245
28665,343344.6605,5002756.148,343344.660542215|5002756.14779061
28666,378954.4624,5002792.399,378954.462370832|5002792.39900934
28667,377247.7794,5003954.3,377247.779426735|5003954.29995448
28668,341519.9983,5003991.504,341519.998326502|5003991.50427999
28669,351804.8173,5003974.684,351804.817334402|5003974.68424003
